ISIN,NAME,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
ES0142090317,,830167.0,1536780.0,1667598.0,1601519.0,1902226.0,2627379.0,2907174.0,2952595.0,4253389.0,5579979.0,5133350.0,6124346.0,6779828.0,6414517.0,6425019.0,4980258.0,4231584.0,4762274.0,4174330.0,4000365.0,3333678.0,3272935.0,3404944.0,3138897.0,3566311.0,3382832.0,3766668.0
ES0144580Y14,,4710372.0,6075875.0,6578315.0,6986528.0,10281839.0,11759539.0,13386519.0,14188724.0,14294758.0,25892781.0,32264396.0,34264916.0,42021706.0,41687106.0,46842420.0,44349727.0,34066059.0,34247885.0,31572965.0,38883957.0,40225550.0,40291463.0,39868510.0,44185797.0,59024015.0,53294348.0,46145445.0
ES0148396007,,1833358.0,1978339.0,2440367.0,2798457.0,4266106.0,5721681.0,7390610.0,8148054.0,10634409.0,13984962.0,13326400.0,15463846.0,17297765.0,18167766.0,21840055.0,22608085.0,20549859.0,22782483.0,25191614.0,31511873.0,29983488.0,31277436.0,24540574.0,31309851.0,35632785.0,38831903.0,39846461.0
ES0152503035,,,,504886.0,432820.0,529759.0,681844.0,982270.0,1097456.0,1270235.0,1564672.0,1202149.0,883943.0,1156905.0,1297323.0,1214473.0,1117695.0,1057280.0,1059452.0,1064527.0,1225910.0,1117545.0,1038307.0,993511.0,978199.0,938540.0,926688.0,884810.0
ES0161560018,,207349.0,258533.0,500567.0,621577.0,951308.0,1146554.0,1238206.0,1180408.0,1420108.0,2169525.0,1869709.0,1687857.0,1770210.0,1753188.0,1761368.0,1703932.0,1414439.0,1500597.0,1564744.0,1922958.0,1850258.0,1888719.0,644909.0,843278.0,1884380.0,2332264.0,2493885.0
ES0167050915,,2792847.0,2624406.0,3183058.0,3376761.0,4745122.0,10979674.0,14285725.0,14642805.0,18251734.0,31590188.0,20501236.0,21773572.0,21237521.0,37503447.0,52587929.0,51871948.0,39565888.0,38069560.0,34555504.0,43404959.0,42040549.0,43178555.0,42024448.0,31446155.0,36777439.0,38605869.0,42941926.0
ES0171743901,,,546557.0,1013460.0,997435.0,1247866.0,1556144.0,1792390.0,1723653.0,3539177.0,5365181.0,4665324.0,4402039.0,3711501.0,3479122.0,3645053.0,3623201.0,1597360.0,1469391.0,1437284.0,1423894.0,1429066.0,1178017.0,832852.0,821005.0,908965.0,1004433.0,907864.0
ES0171996087,,,,,,418833.0,529743.0,593520.0,633061.0,841302.0,1042485.0,1042748.0,1274088.0,1368082.0,2365199.0,3589681.0,3706271.0,3806063.0,4288863.0,4376638.0,5370641.0,5145444.0,5637912.0,6423272.0,5572781.0,6634408.0,7121012.0,7439115.0
ES0173093024,,609015.0,527982.0,524654.0,509321.0,746635.0,1128827.0,1252783.0,1039732.0,1231639.0,1528113.0,1441726.0,1674414.0,1929442.0,2156715.0,2404023.0,2376823.0,2094756.0,2113537.0,2088277.0,2414341.0,2234616.0,2219519.0,2388563.0,2206192.0,2204592.0,2229722.0,1644320.0
ES0173516115,,15438067.0,24918447.0,41106518.0,36899635.0,38168702.0,44874851.0,52897031.0,59674161.0,66631578.0,77224596.0,73937669.0,65961412.0,76687352.0,81011046.0,80703114.0,67112781.0,45106042.0,36551492.0,30735012.0,43976823.0,49975920.0,46970335.0,33979350.0,50302944.0,75809246.0,57380950.0,53002435.0
ES0178430E18,,19830558.0,22317047.0,26586282.0,26739857.0,30499858.0,35333350.0,39520475.0,45790514.0,68637467.0,83662202.0,74201458.0,79151741.0,83870707.0,82769521.0,85403628.0,77135021.0,57143394.0,51470979.0,56235130.0,64685407.0,55841881.0,53542954.0,51814028.0,44369932.0,43755166.0,43914499.0,42613805.0
ES0182870214,,356531.0,321722.0,444366.0,626563.0,894421.0,4147646.0,4826778.0,5048947.0,6078212.0,8537737.0,6888585.0,8172582.0,6656469.0,5202228.0,4949418.0,4143300.0,3290336.0,3214458.0,3091306.0,3846456.0,4352987.0,4610416.0,5470422.0,5281607.0,6402199.0,4979355.0,4714701.0
ES0184933812,,481054.0,428320.0,453809.0,467886.0,650134.0,791740.0,867431.0,847028.0,1019695.0,1282173.0,1199402.0,1234964.0,1191392.0,1078907.0,1108179.0,1026328.0,838207.0,798164.0,806244.0,967995.0,899601.0,887267.0,945910.0,911043.0,882335.0,871193.0,831823.0
FI0009000202,,6803835.0,5940356.0,5887053.0,5351054.0,6941755.0,8796312.0,9796866.0,10058955.0,11351826.0,14131902.0,12293578.0,11785072.0,12119736.0,12461333.0,13265941.0,12592281.0,10288919.0,9460418.0,11001924.0,13278244.0,11907155.0,11854044.0,12833462.0,12765464.0,12919880.0,12729501.0,12294828.0
FI0009000277,,537197.0,1194795.0,1045262.0,977545.0,1364560.0,1709761.0,1988068.0,2032654.0,2136285.0,2627219.0,2389081.0,2362233.0,2366420.0,2407991.0,2499956.0,2259262.0,1726995.0,1591579.0,1613048.0,1919369.0,1834331.0,1917382.0,3351625.0,3189502.0,3203548.0,3080237.0,2890704.0
FI0009000459,,1392154.0,1372736.0,3087165.0,2051520.0,2403270.0,2623018.0,2727029.0,2712099.0,2952523.0,3425583.0,2893993.0,2843022.0,2695208.0,2691850.0,3198048.0,3166184.0,2535988.0,2971907.0,3096196.0,3717222.0,3559256.0,3758467.0,3971575.0,4038447.0,4900342.0,4503472.0,4256017.0
FI0009000681,,15130139.0,19220830.0,28350739.0,26859035.0,32222522.0,36646115.0,38145557.0,41328781.0,53353269.0,75683009.0,64935559.0,57181346.0,58612971.0,50922019.0,41329461.0,17180018.0,14442100.0,13624511.0,25519570.0,28789285.0,25875595.0,25780719.0,26284709.0,25080868.0,27254393.0,24044301.0,19824213.0
FI0009002158,,1323369.0,1309353.0,1265218.0,1026793.0,1220797.0,1270266.0,1398249.0,1246717.0,1501173.0,1807362.0,1215477.0,1024225.0,1034558.0,1062198.0,1111441.0,1224730.0,1161425.0,1145423.0,1188118.0,1455695.0,1371935.0,1219760.0,1366439.0,1483479.0,1516601.0,1318991.0,1259384.0
FI0009002422,,3279970.0,2827908.0,3446776.0,4584576.0,5966577.0,7366547.0,9300806.0,6711046.0,7984631.0,10247104.0,7009609.0,3642897.0,5839755.0,6597905.0,6215307.0,9117886.0,7763253.0,6958867.0,6149164.0,7914037.0,7880915.0,7080161.0,6782879.0,8708603.0,10387106.0,7519650.0,6128797.0
FI0009003727,,2955066.0,2624734.0,2526329.0,2031112.0,2704176.0,2933058.0,3229997.0,3189681.0,4138411.0,5577875.0,5905794.0,7338812.0,6287162.0,5544137.0,6471424.0,6291274.0,5420892.0,5481852.0,5188425.0,6123024.0,5933623.0,5716762.0,5537928.0,5397549.0,6391560.0,6497730.0,6651735.0
FI0009005318,,285300.0,313629.0,371921.0,364632.0,514432.0,657754.0,784931.0,829815.0,1084555.0,1519352.0,1384122.0,1114076.0,1461113.0,1918911.0,2208365.0,2056087.0,1575677.0,1482574.0,1503465.0,1955811.0,1829859.0,1764567.0,1580306.0,1936362.0,1943179.0,1267786.0,1330347.0
FI0009005870,,677885.0,575049.0,656129.0,651295.0,766058.0,826730.0,948849.0,1173466.0,1923499.0,2593571.0,2692309.0,2331817.0,2135260.0,2497957.0,2972308.0,2838215.0,2281542.0,2317660.0,2289348.0,3900925.0,3619464.0,3678742.0,3823744.0,3598780.0,3681329.0,4284613.0,4359883.0
FI0009005961,,11910056.0,10339216.0,12083504.0,11632629.0,13722268.0,15144034.0,16156240.0,15940549.0,18935149.0,19823618.0,14122684.0,12480306.0,14218817.0,14443075.0,14812098.0,14253372.0,11584761.0,10944083.0,10592988.0,12493557.0,12025506.0,11118384.0,10287988.0,11481936.0,12778745.0,10150070.0,9333470.0
FI0009005987,,9497513.0,8030714.0,8944072.0,8540538.0,11245033.0,12376695.0,12799035.0,11299507.0,13003246.0,14874829.0,12115073.0,10769637.0,12323002.0,13261670.0,14296027.0,13590990.0,11193422.0,11050907.0,10603795.0,12450025.0,12022065.0,11320738.0,10320465.0,11086552.0,12822507.0,11299460.0,10664024.0
FI0009007132,,9643791.0,8002522.0,10290863.0,8964206.0,11967506.0,14173232.0,15203742.0,4686370.0,5826938.0,6639199.0,7217054.0,7582974.0,8694041.0,8115330.0,8435450.0,8186497.0,5389131.0,3770476.0,3925090.0,5621790.0,6011606.0,6023057.0,58957762.0,126974576.0,9632198.0,7249587.0,5982333.0
FI0009007694,,1421333.0,1283749.0,1351313.0,1489729.0,2531125.0,3028359.0,3249287.0,3169737.0,3557793.0,4337639.0,3880127.0,3861806.0,3812895.0,3617322.0,3254613.0,2999237.0,2157014.0,1871177.0,1771370.0,1782804.0,1508521.0,1009888.0,1277067.0,1413891.0,1420432.0,1504686.0,1387076.0
FI0009007884,,1002816.0,1119705.0,1161227.0,1239039.0,1677977.0,1913717.0,1767388.0,1616477.0,1970079.0,2324831.0,1901584.0,1995710.0,2020508.0,2015331.0,2127558.0,2091774.0,1741401.0,1710830.0,1767695.0,2223094.0,2100392.0,2038463.0,2278922.0,2256962.0,2329823.0,2355495.0,2260393.0
FI0009013296,,,,,,7835561.0,9090924.0,10308307.0,12056192.0,16521985.0,17940214.0,19262978.0,13444258.0,16421464.0,20311377.0,24451712.0,23605120.0,17032876.0,12222709.0,12635505.0,16407666.0,17118513.0,17609176.0,14123881.0,17105418.0,28398790.0,24649243.0,21307418.0
FI0009013403,,,,,,3188437.0,3553261.0,3772587.0,3919048.0,4671930.0,6046132.0,5894013.0,6618465.0,6885913.0,6882685.0,8596791.0,9371484.0,8319634.0,9425973.0,9493163.0,11122189.0,10402418.0,11037443.0,11954539.0,11877432.0,11932700.0,11831270.0,11447297.0
FI0009800643,,1325161.0,1188011.0,1153012.0,1397712.0,1892651.0,2973078.0,3953665.0,3655006.0,4261407.0,5494185.0,5044877.0,4816771.0,5230269.0,5772146.0,6445265.0,2356186.0,2017493.0,1888181.0,1813733.0,2479806.0,4231061.0,3750174.0,3691551.0,3226329.0,2629052.0,2336590.0,1877215.0
FI4000297767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FI4000440664,,4195252.0,3292583.0,3631575.0,3739822.0,5035843.0,5287591.0,5182176.0,5102184.0,6428964.0,9264343.0,8195377.0,6998381.0,7666664.0,8754177.0,10277581.0,5215242.0,4149325.0,3245073.0,2794682.0,3365611.0,3638845.0,729799.0,692842.0,690114.0,668368.0,659927.0,630105.0
FR0000035081,,38936.0,37385.0,39672.0,44346.0,63122.0,75691.0,92402.0,79165.0,84265.0,2408729.0,2458485.0,2119605.0,1990958.0,1980162.0,2062775.0,2233037.0,2053904.0,1712138.0,1636391.0,2142499.0,2135256.0,1907541.0,1746300.0,1926647.0,1990990.0,1788037.0,1620800.0
FR0000039109,,52133.0,60735.0,77030.0,92571.0,295522.0,464914.0,432726.0,408487.0,492120.0,553886.0,490688.0,510181.0,555284.0,558705.0,605206.0,634105.0,504472.0,502414.0,516851.0,664744.0,671240.0,778916.0,809610.0,892569.0,1064175.0,1176260.0,1227812.0
FR0000044448,,4817548.0,4033341.0,4070239.0,3846600.0,4397103.0,4882002.0,5420691.0,5152952.0,9716754.0,10986769.0,8706308.0,7038842.0,8532478.0,9115093.0,9831087.0,9071925.0,7263020.0,6800810.0,6283170.0,7922743.0,7442832.0,7447272.0,7191849.0,8330165.0,9156277.0,8415181.0,8814658.0
FR0000045072,,33830013.0,30004727.0,35272253.0,27522094.0,47478194.0,62646133.0,77905981.0,79281489.0,99915579.0,109403734.0,77299054.0,89423288.0,91544276.0,66611307.0,68353308.0,66758609.0,61285913.0,93060673.0,87927640.0,93067982.0,86393042.0,103389362.0,88571964.0,102792920.0,90557316.0,103972319.0,108053304.0
FR0000051070,,35190.0,21914.0,24325.0,21163.0,28606.0,56342.0,172584.0,492839.0,757339.0,429196.0,493276.0,255671.0,477516.0,492077.0,646600.0,784452.0,624325.0,300447.0,342826.0,441235.0,428432.0,498222.0,345730.0,478433.0,702956.0,681164.0,772882.0
FR0000052292,,871346.0,901496.0,1081649.0,1056502.0,1333623.0,1530291.0,1735560.0,1725387.0,1965537.0,2408877.0,2259619.0,2670853.0,3315225.0,3742457.0,4771871.0,5075736.0,4671790.0,5276923.0,5622000.0,6901866.0,6842015.0,7611366.0,7685499.0,10146669.0,12693407.0,14504575.0,15646894.0
FR0000053225,,597049.0,611475.0,693016.0,727927.0,1018226.0,1464227.0,1554653.0,1305342.0,1665173.0,2010585.0,1734987.0,1920648.0,2018851.0,1872150.0,1899106.0,1710026.0,1426855.0,1362342.0,1381887.0,1725467.0,1630083.0,1610092.0,1531952.0,1570689.0,1484544.0,1421183.0,1352420.0
FR0000054470,,109428.0,128886.0,174091.0,264617.0,364085.0,619825.0,664240.0,673435.0,734748.0,1140820.0,1295103.0,1226970.0,1333299.0,1352432.0,1495707.0,1717172.0,1358777.0,1293781.0,1586516.0,2045647.0,2331134.0,1963775.0,1989953.0,2505714.0,2303128.0,2073116.0,2203974.0
FR0000054900,,1887377.0,1802900.0,2072266.0,1965064.0,2817538.0,3412549.0,3695559.0,3473861.0,3443096.0,4096470.0,3322585.0,3299257.0,3621228.0,3450695.0,3589209.0,2818637.0,2372760.0,2184783.0,2229153.0,2642863.0,2624258.0,2584485.0,2503976.0,2741815.0,2743601.0,2481020.0,2430168.0
FR0000064578,,12260.0,13701.0,16230.0,40730.0,75792.0,125556.0,262107.0,425204.0,754690.0,1387209.0,1516756.0,1386429.0,1162226.0,1121791.0,1128412.0,1147665.0,1017076.0,974919.0,977026.0,1174087.0,1117968.0,1350985.0,1180232.0,1132465.0,1282512.0,1375354.0,1342105.0
FR0000073272,,3249875.0,3316024.0,3985216.0,2615616.0,2966432.0,3956910.0,4653246.0,10506559.0,14065874.0,15298765.0,13165105.0,14732038.0,15228381.0,15356034.0,18647290.0,19587572.0,17064637.0,19729870.0,17812042.0,21069274.0,24111793.0,27752283.0,20004622.0,17095251.0,21359540.0,25549095.0,28587298.0
FR0000077919,,1221702.0,1174325.0,1322524.0,1328873.0,1693679.0,1920702.0,2126308.0,2109531.0,2525396.0,3122602.0,2776952.0,2677132.0,3245076.0,3244288.0,3592223.0,3617685.0,2815597.0,3059874.0,3214532.0,3780778.0,3648478.0,3856437.0,2525747.0,2849585.0,3363173.0,3560410.0,3746797.0
FR0000120073,,6911919.0,6355527.0,7559481.0,7171623.0,8481170.0,10442805.0,12220602.0,12613189.0,14205611.0,17492858.0,16778882.0,16709192.0,18625354.0,19042772.0,20991109.0,20581415.0,17421152.0,17854769.0,19598217.0,25309621.0,24095852.0,24238299.0,24640652.0,26360555.0,32749909.0,29823230.0,27908407.0
FR0000120172,,31120081.0,36322760.0,60481451.0,59835517.0,73781159.0,87694633.0,94712861.0,90048899.0,101074350.0,121768296.0,111363396.0,119936563.0,124416202.0,107050969.0,107459886.0,103649213.0,86568663.0,85957920.0,85130797.0,100713367.0,89356413.0,81983017.0,86785730.0,83918446.0,90905232.0,91722235.0,90013477.0
FR0000120222,,23926368.0,22921097.0,22514431.0,20654186.0,26930217.0,31884920.0,36625834.0,42033368.0,53337570.0,62060127.0,49417228.0,60310806.0,59456691.0,54094519.0,49100512.0,52814935.0,47283927.0,46290962.0,45142320.0,50980304.0,46270674.0,46059966.0,39871999.0,42754396.0,46947554.0,4727517.0,3178166.0
FR0000120271,,27627945.0,41002234.0,106919132.0,90690901.0,110077871.0,130201639.0,159922773.0,148215976.0,172160013.0,202813507.0,205308286.0,156477151.0,193980958.0,219381316.0,249679196.0,232118813.0,182110025.0,141743401.0,125255559.0,162793159.0,179192886.0,174357017.0,125505507.0,176788123.0,273615246.0,218628559.0,187018788.0
FR0000120321,,13054810.0,10451015.0,11826372.0,11832063.0,15338333.0,17454151.0,18942963.0,17566333.0,20487183.0,25291804.0,22462761.0,24377972.0,26921424.0,26796134.0,30765220.0,31059752.0,25558389.0,27531780.0,27922067.0,32367205.0,30892224.0,33032935.0,33670337.0,36474238.0,41859798.0,44487574.0,44853880.0
FR0000120404,,6306270.0,5875516.0,6482889.0,6215527.0,7590800.0,8427798.0,9217391.0,9140658.0,9773842.0,11895416.0,9744816.0,9726019.0,8213494.0,8034981.0,7736947.0,7483561.0,6186555.0,6083558.0,1732357.0,2409161.0,4140003.0,4477209.0,1949822.0,2489786.0,4621354.0,5461766.0,5782234.0
FR0000120503,,16790986.0,15414802.0,17789580.0,17629606.0,23882411.0,27149602.0,30501326.0,29098527.0,34263591.0,43895197.0,41889902.0,43744065.0,43118080.0,43080668.0,45946429.0,45075748.0,37588935.0,35348079.0,34331571.0,40924639.0,40775020.0,41940248.0,41731727.0,42463054.0,48491397.0,60512607.0,58536093.0
FR0000120560,,452446.0,425596.0,480103.0,495141.0,816513.0,934224.0,984952.0,1000009.0,1191726.0,1344590.0,1175652.0,1273968.0,1333381.0,1320635.0,1465487.0,1480896.0,1262946.0,1297593.0,1252203.0,1382687.0,1252208.0,1263548.0,1238215.0,1157118.0,1182909.0,1147662.0,1126948.0
FR0000120578,,5905271.0,5200862.0,5565428.0,5586914.0,7995514.0,10012831.0,19606506.0,33012498.0,36813120.0,41581334.0,35301587.0,40888067.0,41956757.0,43980323.0,47863888.0,45023028.0,38690355.0,38000165.0,37508819.0,45029043.0,40914932.0,41610732.0,44949355.0,44254706.0,49658770.0,50171332.0,45678204.0
FR0000120628,,79245783.0,78628282.0,92432965.0,71121203.0,86173990.0,101530455.0,110659520.0,103699690.0,120978709.0,166098546.0,140105096.0,136499118.0,144248447.0,136671069.0,140559339.0,169929285.0,138473790.0,127798325.0,134840681.0,162625192.0,121335359.0,146553683.0,135734566.0,136961962.0,113364313.0,91939366.0,90088772.0
FR0000120644,,14686537.0,12922440.0,13334442.0,12460333.0,14551449.0,16336790.0,17856088.0,15742916.0,18259297.0,18937799.0,19489632.0,20903058.0,23488824.0,25445862.0,28582467.0,28790622.0,23983959.0,24430157.0,23714807.0,30692235.0,28270146.0,27961271.0,28411351.0,27429445.0,30263087.0,29835545.0,28236610.0
FR0000120693,,3562585.0,3490216.0,4089839.0,3922551.0,5191180.0,4396414.0,5209807.0,5945054.0,8180679.0,9855778.0,9076380.0,9459534.0,10458810.0,10504749.0,11652673.0,11136123.0,9069984.0,9695978.0,9493920.0,11232386.0,10424552.0,10472622.0,9573494.0,11068478.0,12973489.0,12542833.0,11535588.0
FR0000120859,,2122442.0,2541962.0,2617702.0,2495597.0,3073034.0,3395504.0,3744174.0,3680922.0,4266212.0,5042619.0,4416796.0,3869898.0,4621402.0,4840483.0,5320675.0,4998413.0,4183581.0,4454699.0,4501318.0,5719300.0,5263883.0,4815018.0,4569031.0,4951218.0,4684373.0,4098917.0,3718226.0
FR0000120966,,1414045.0,1295199.0,1426351.0,1320349.0,1601273.0,1692200.0,1807011.0,1668998.0,1878868.0,2158352.0,1819513.0,2180291.0,2529107.0,2402706.0,2600495.0,2551935.0,2244946.0,2443566.0,2189244.0,2512705.0,2236019.0,2155596.0,1958134.0,2069431.0,2444089.0,2444985.0,2265690.0
FR0000121014,,7875178.0,8308741.0,10808859.0,10530574.0,13626082.0,14882391.0,16452365.0,16813879.0,19859078.0,24429701.0,22016113.0,23792541.0,28059548.0,31163870.0,38490252.0,39403598.0,34753147.0,38875474.0,40634194.0,53028899.0,53700776.0,59345965.0,53708519.0,72541569.0,86632886.0,93067152.0,87345150.0
FR0000121121,,252536.0,270898.0,359282.0,1114259.0,224677.0,80049.0,602136.0,1536062.0,2873521.0,6022628.0,5619333.0,5596584.0,5930286.0,5594415.0,6085224.0,7208710.0,4634871.0,2163825.0,2356954.0,4325930.0,5007458.0,5175638.0,4402824.0,5075805.0,5075993.0,371283.0,395356.0
FR0000121204,,452335.0,430598.0,454081.0,434464.0,593323.0,737021.0,1133013.0,3362949.0,5544735.0,8111562.0,6930856.0,6788401.0,7582430.0,7841483.0,9179151.0,8694503.0,6708567.0,8575517.0,8952059.0,10359391.0,9620863.0,9467710.0,8972309.0,8476909.0,9518852.0,7699621.0,8316989.0
FR0000121220,,7109315.0,8780221.0,9804599.0,10284295.0,13539127.0,14540253.0,14980867.0,14108670.0,16605023.0,19840516.0,17429262.0,20483099.0,21066755.0,21137268.0,24976274.0,24869052.0,20435822.0,21599302.0,21878703.0,25743319.0,23403061.0,24275784.0,23240292.0,19687837.0,23112241.0,24453717.0,24546130.0
FR0000121329,,7010928.0,6697446.0,8007572.0,8841928.0,11921453.0,13149803.0,13409531.0,12405766.0,13317623.0,18225704.0,16217627.0,17972416.0,18123817.0,17161138.0,19391127.0,19187575.0,14716151.0,15329564.0,16085953.0,19645667.0,18182414.0,20347030.0,20435123.0,18291569.0,19221508.0,19907359.0,21223459.0
FR0000121485,,18750909.0,18384420.0,23110320.0,23937703.0,29387807.0,30308222.0,31557963.0,21474503.0,23264807.0,29291480.0,25868196.0,23055311.0,20167938.0,16105789.0,13334969.0,13177880.0,11385688.0,12627335.0,13384320.0,19250525.0,15671461.0,17563287.0,15757594.0,19933201.0,22265431.0,21136256.0,17734522.0
FR0000121667,,1774442.0,1615485.0,1846512.0,1782834.0,2295456.0,2633120.0,2946093.0,2930429.0,3490140.0,4310685.0,3936879.0,4559520.0,5373789.0,5518505.0,6832790.0,6846864.0,6431567.0,7320763.0,7689157.0,9315753.0,12384459.0,19229110.0,17355943.0,22390001.0,26798165.0,27433059.0,27341323.0
FR0000121964,,143574.0,153131.0,231708.0,333261.0,473711.0,600342.0,578197.0,613722.0,776662.0,1056137.0,1198633.0,1401463.0,1421190.0,1403022.0,1501862.0,1598588.0,1905573.0,1332584.0,1337362.0,1545743.0,1423771.0,1710163.0,1573089.0,1422477.0,1481700.0,1524995.0,1552518.0
FR0000121972,,8658074.0,8144744.0,9049071.0,8463210.0,9726551.0,10923914.0,13509760.0,14116889.0,17813876.0,25656448.0,23447743.0,22034575.0,27037694.0,29488379.0,32796768.0,31836226.0,28288685.0,29038880.0,26685642.0,30774324.0,29496091.0,30030142.0,30262539.0,32653026.0,37390957.0,38783291.0,39352403.0
FR0000124141,,15441585.0,19066748.0,24633951.0,25081436.0,32289831.0,35586109.0,32158293.0,30515075.0,37134114.0,48364612.0,46362145.0,47655680.0,47500451.0,38546305.0,40319371.0,30165131.0,27086992.0,27212832.0,26358407.0,31248942.0,29715248.0,30064089.0,31286045.0,32204660.0,46919545.0,48990614.0,46096967.0
FR0000125007,,20234656.0,22312183.0,26893815.0,26169282.0,32499488.0,36814074.0,41740235.0,42439633.0,53969567.0,64362724.0,56087113.0,52719460.0,55399656.0,55475614.0,59164570.0,56809366.0,46568174.0,43190974.0,42247674.0,50757796.0,47907065.0,47075382.0,45862319.0,49886097.0,56013133.0,51791714.0,48035036.0
FR0000125338,,4490186.0,4189853.0,6468889.0,7247143.0,7565036.0,7158776.0,8199463.0,8405731.0,9990520.0,12900412.0,11153396.0,11679315.0,12009542.0,12767716.0,14057714.0,13642359.0,11993114.0,12987923.0,13550855.0,15910162.0,15134522.0,15618814.0,19062789.0,20514753.0,24064083.0,24329488.0,22790624.0
FR0000125486,,9096343.0,8804330.0,13184923.0,14787410.0,18844207.0,22532353.0,25441928.0,26040359.0,33259738.0,45102970.0,43448689.0,45288006.0,46953898.0,49587817.0,53665845.0,55072304.0,44287066.0,42687372.0,41657613.0,50839884.0,50634192.0,53908959.0,52841263.0,56463018.0,68122306.0,75206227.0,74736869.0
FR0000127771,,36499820.0,40274405.0,38841706.0,49393552.0,62424695.0,31703151.0,27928486.0,23551518.0,26006491.0,32102059.0,32515159.0,37854877.0,39877147.0,37952770.0,39710578.0,29922078.0,11444105.0,11731097.0,11692057.0,15477334.0,15977432.0,17579321.0,19353879.0,10813173.0,10497607.0,11353473.0,306337.0
FR0000130213,,12140361.0,11942345.0,11379402.0,11449039.0,14188065.0,15495005.0,17451263.0,15729620.0,18163284.0,12721054.0,10518254.0,11011009.0,11000116.0,10085877.0,10576156.0,10225010.0,8499423.0,8127398.0,8275975.0,9052076.0,8418772.0,8066496.0,5388774.0,5841508.0,7580815.0,8729535.0,9223107.0
FR0000130395,,1346485.0,1161734.0,738600.0,797392.0,1091439.0,1165758.0,1168336.0,917692.0,1014362.0,1194581.0,1035435.0,991716.0,1206754.0,1257409.0,1570947.0,1562004.0,1072382.0,1083508.0,1149213.0,1400348.0,1272506.0,1241544.0,1120697.0,1383503.0,1679070.0,1423883.0,1125401.0
FR0000130403,,8096217.0,8513859.0,11075791.0,10821631.0,14136000.0,15509437.0,17205709.0,17594739.0,20780282.0,25562174.0,22963703.0,24758027.0,29168397.0,32440247.0,36950806.0,38672275.0,36604350.0,38239976.0,46331626.0,54309971.0,53700776.0,59345965.0,53708519.0,72541569.0,86632886.0,93067152.0,87345150.0
FR0000130452,,5846181.0,5562492.0,5771694.0,5486163.0,7351407.0,8838364.0,10179273.0,10270850.0,13888120.0,18642822.0,17022055.0,19029289.0,18715111.0,18180132.0,19212940.0,19292880.0,15821428.0,15326076.0,15461527.0,18983490.0,19369712.0,20666594.0,20038302.0,21686218.0,22829971.0,24164209.0,24772014.0
FR0000130577,,6214124.0,1013267.0,1651989.0,2095954.0,3141095.0,4806109.0,4985368.0,4988561.0,5690704.0,6923799.0,6023602.0,6311937.0,7481626.0,7660893.0,9053146.0,9399061.0,8229456.0,10465551.0,10518420.0,12052023.0,11411960.0,12164430.0,12976361.0,13260032.0,15531426.0,15989925.0,16533930.0
FR0000130809,,30388131.0,24893172.0,34011366.0,30168300.0,36304013.0,42955144.0,47718766.0,62688813.0,75235103.0,97385288.0,75796995.0,71638528.0,72775310.0,77021217.0,97935593.0,135161007.0,101137807.0,106006084.0,68066597.0,77326971.0,56695111.0,56079560.0,54965499.0,56426869.0,65968081.0,106609220.0,112434847.0
FR0000131104,,26739809.0,30513019.0,50478987.0,47248514.0,48779290.0,49714552.0,58498890.0,79636865.0,106825905.0,145009938.0,112204959.0,120017485.0,120733386.0,108123178.0,118656477.0,117086098.0,100034118.0,102981201.0,98717315.0,118436930.0,70133494.0,72114138.0,73816586.0,67251338.0,78838727.0,118900354.0,119290806.0
FR0000131757,,1251111.0,1460801.0,2134519.0,1918564.0,2250080.0,2475837.0,3285781.0,3278162.0,3965069.0,5620862.0,5565173.0,3751724.0,4938039.0,4745907.0,4721058.0,4274389.0,3488019.0,3286495.0,3130778.0,4387981.0,4271887.0,4059233.0,4273731.0,4143619.0,5485670.0,3511907.0,3025204.0
FR0000131906,,42223083.0,36544318.0,37496409.0,31302388.0,39007115.0,46686317.0,53066469.0,49967802.0,53881339.0,60302718.0,48392422.0,47035369.0,53814402.0,56150026.0,56523955.0,55331850.0,46569308.0,49408608.0,55378138.0,73095704.0,65848992.0,61410413.0,52292763.0,52205303.0,50755029.0,56579401.0,57999746.0
FR0000133308,,27985208.0,26474027.0,31428851.0,37050330.0,50057842.0,57380937.0,61462740.0,59275270.0,67081800.0,78500852.0,68492865.0,64101595.0,62834331.0,59639315.0,59598737.0,55398088.0,44743061.0,43859174.0,44219945.0,51113511.0,47456367.0,46704954.0,50844530.0,48035702.0,47560343.0,47662982.0,41525640.0
FR0010040865,,116387.0,176772.0,245342.0,230181.0,315248.0,613562.0,761446.0,725974.0,857985.0,1027420.0,940728.0,1040978.0,992916.0,968423.0,927830.0,796115.0,647681.0,543038.0,541071.0,695157.0,758866.0,744713.0,791447.0,692861.0,684732.0,720351.0,716313.0
FR0010220475,,12712414.0,13676711.0,15146589.0,22251812.0,23917622.0,24181086.0,18554691.0,16369055.0,16974802.0,23129728.0,22870225.0,27159186.0,28168638.0,26186134.0,27793570.0,27375288.0,22991434.0,6987208.0,7724820.0,9318241.0,9409620.0,9069417.0,9116411.0,14358068.0,17588279.0,18258459.0,18515319.0
